,data,PICP_good,PICP_bad,PICP_mean,PICP_std,MPIW_good,MPIW_bad,MPIW_mean,MPIW_std,RMSE_good,RMSE_bad,RMSE_mean,RMSE_std,R2_good,R2_bad,R2_mean,R2_std,MPIW_4GoodPICP
0,boston,0.941,0.98,0.9650000000000001,0.021160103969498814,0.26313035709347665,0.3672861234429779,0.3031954731941295,0.03564163427818344,0.278,0.33,0.30388888888888893,0.019022647321314427,0.93,0.902,0.9164444444444444,0.010525102269231304,0.2688152722158666
1,concrete,0.951,0.893,0.9308888888888889,0.023385061708516203,0.30613282309516415,0.45353010828913204,0.3595579233000053,0.05087082154880812,0.364,0.43200000000000005,0.38855555555555554,0.023399311480848707,0.8370000000000001,0.769,0.8128888888888889,0.023018712194888553,0.3115919818060518
2,energy,0.948,0.8959999999999999,0.9494444444444444,0.022929844695893143,0.16291226029306388,0.36578893443926996,0.20949498472061184,0.06509227700589483,0.218,0.28,0.22922222222222224,0.019259918079899633,0.9570000000000001,0.929,0.952111111111111,0.008752777337000573,0.1672396172070984
3,kin8nm,0.951,0.929,0.9413333333333332,0.007745966692414833,0.23146766675572134,0.30918130908816427,0.2549139676720751,0.024298120688935974,0.32299999999999995,0.38799999999999996,0.35477777777777775,0.022570876022973613,0.895,0.848,0.8726666666666666,0.01616322987524462,0.2723695837727966
4,naval,0.951,0.961,0.9485555555555556,0.005811865258054217,0.13213167613645302,0.22111831516712543,0.16199363468883352,0.02939315209384985,0.124,0.223,0.15188888888888888,0.03255550815316989,0.985,0.9520000000000001,0.9765555555555555,0.010690078473883029,0.14501526360554026
5,power,0.953,0.9640000000000001,0.958,0.004123105625617671,0.20283867651170548,0.31317028142185455,0.2547328874101396,0.04876245358793485,0.24600000000000002,0.256,0.24733333333333332,0.0032787192621509947,0.9420000000000001,0.937,0.9411111111111112,0.0016158932858054472,0.20283867651170548
6,protein,0.9490000000000001,0.941,0.9455555555555555,0.0028333333333333617,0.8052065987088611,0.828512144257598,0.8133959084641814,0.007188336590326407,0.762,0.7809999999999999,0.7714444444444444,0.006463573143221758,0.42100000000000004,0.392,0.4063333333333333,0.00989949493661168,0.821520480592977
7,wine,0.956,0.981,0.9693333333333334,0.00965660395791398,0.4684954018255944,0.4920510365542556,0.47680167117050043,0.007208132530952293,0.6759999999999999,0.6970000000000001,0.6873333333333334,0.0074498322128756685,0.385,0.34600000000000003,0.36388888888888893,0.013932376362670914,0.47062195218304304
8,yacht,0.935,0.8390000000000001,0.9210000000000002,0.03984658078179354,0.04077417884242598,0.11077804010803684,0.06208919468977182,0.021725123726223226,0.054000000000000006,0.063,0.05722222222222222,0.0028625940062196108,0.996,0.995,0.9956666666666669,0.0005000000000000006,0.05371056490086634
