,data,PICP_good,PICP_bad,PICP_mean,PICP_std,MPIW_good,MPIW_bad,MPIW_mean,MPIW_std,RMSE_good,RMSE_bad,RMSE_mean,RMSE_std,MPIW_4GoodPICP
0,boston,0.941,0.6859999999999999,0.8293456790123458,0.06481553835574985,0.12763243699669324,0.3393255289557819,0.1959334635980926,0.043694390589660445,2.4419999999999997,4.885,3.1178271604938277,0.4613607533731997,0.2235109101995232
1,concrete,0.9420000000000001,0.728,0.8437901234567903,0.05026497688485065,0.11583782704214102,0.18899855991086165,0.15420646312835848,0.017822792067560114,4.25,5.5120000000000005,4.77925925925926,0.27835453013099043,0.18899855991086165
2,energy,0.909,0.675,0.8175185185185188,0.053420527681573654,0.09969896309224041,0.17318840495920115,0.14186831260175903,0.01866494621851748,2.165,3.2910000000000004,2.7583456790123457,0.2374715330567976,0.16522276615543968
3,kin8nm,0.912,0.816,0.8669753086419756,0.02008480477166879,0.13709079603189858,0.1855085196642741,0.16399182161185616,0.01152635410067044,0.077,0.08900000000000001,0.08200000000000003,0.0031503968004046733,0.18495199410528126
4,naval,0.95,0.914,0.9440987654320985,0.010769871097501126,0.09395831522834648,0.32089916606741975,0.21950290114226062,0.05988508117309465,0.001,0.004,0.0029629629629629654,0.0007817359599705718,0.26846662381006775
5,power,0.95,0.9009999999999999,0.9322592592592597,0.014768021006365225,0.1596093775256884,0.1908078110930326,0.17777078450571246,0.009149919639786095,3.935,4.085,3.9983209876543206,0.03201164911422627,0.1874166770096256
6,protein,0.937,0.8909999999999999,0.9180246913580249,0.01586109651682536,0.5177422238764046,0.6233324689711981,0.5796228176868177,0.031128115808589027,4.566,4.864,4.740580246913579,0.07441838888969766,0.6166236964927996
7,wine,0.9059999999999999,0.6809999999999999,0.8079876543209877,0.04256215861160019,0.22504296423452355,0.3349476676978955,0.27980349962969764,0.028167664738325052,0.6,0.672,0.6300000000000002,0.016182552332682263,0.32333571242125947
8,yacht,0.935,0.645,0.8983580246913582,0.08176724720845982,0.017927551913954034,0.13187801887388106,0.046551603600008484,0.02483021074477851,0.304,2.865,0.9572222222222225,0.7043794431980535,0.0538072140321552
