,data,PICP_good,PICP_bad,PICP_mean,PICP_std,MPIW_good,MPIW_bad,MPIW_mean,MPIW_std,RMSE_good,RMSE_bad,RMSE_mean,RMSE_std,R2_good,R2_bad,R2_mean,R2_std,MPIW_4GoodPICP
0,boston,0.941,0.8240000000000001,0.8737777777777777,0.039184747599601076,0.2158036374340224,0.30048087421765785,0.26309774675951025,0.02557605963112707,2.5989999999999998,3.128,2.8390000000000004,0.1574515798586982,0.902,0.857,0.8857777777777778,0.01353493422386843,0.2680075649656812
1,concrete,1.0,1.0,1.0,0.0,142.71661778772878,351.44566028612576,240.7970829143293,70.5508720461182,4.378,4.849,4.577,0.1781319735477042,0.889,0.8109999999999999,0.8603333333333334,0.026888659319497528,240.7970829143293
2,energy,0.948,1.0,0.979777777777778,0.01962000113263108,3.331692668695849,80.06212170442572,34.74014937057392,24.632986900296704,2.3409999999999997,2.563,2.4443333333333337,0.06783619977563603,0.93,0.903,0.9184444444444444,0.007037597443572471,66.15694287005306
3,kin8nm,1.0,1.0,1.0,0.0,722.5402868852154,727.1933970839544,725.1253893308526,1.5000140202622905,0.057999999999999996,0.066,0.061888888888888896,0.00275882422620781,0.9179999999999999,0.877,0.8995555555555556,0.011533766851197285,725.1253893308526
4,naval,1.0,1.0,1.0,0.0,1176.7303376840837,1176.7303376840837,1176.7303376840837,0.0,0.001,0.001,0.001,0.0,0.958,0.778,0.9031111111111111,0.051663440759507205,1176.7303376840837
5,power,1.0,1.0,1.0,0.0,644.5727498864535,883.2997724096879,712.447052151196,97.16771884578147,2.8819999999999997,3.0239999999999996,2.9509999999999996,0.05477681991499692,0.948,0.94,0.9442222222222222,0.0031534813214040974,712.447052151196
6,protein,0.991,1.0,0.9975555555555555,0.0029627314724385394,3.6087362218585226,80.20950038021239,33.06656726015969,27.9017251388769,4.0569999999999995,4.465,4.252,0.14043058783612644,0.34299999999999997,0.28,0.3008888888888889,0.020871298740402115,3.6087362218585226
7,wine,0.981,1.0,0.9904444444444445,0.006444204976393772,0.6963902192664254,0.7688422782459995,0.7362052333683182,0.021831313605574373,0.526,0.6,0.5654444444444445,0.026325420752150906,0.225,0.138,0.18122222222222223,0.026470633623780982,0.7173244484975438
8,yacht,0.871,0.677,0.7668888888888888,0.059794323402068104,0.05059007800376071,0.1304045214562958,0.07757691033694265,0.027359479727713586,0.575,1.946,0.9854444444444445,0.48719480475244986,0.997,0.968,0.9898888888888889,0.009867173410410449,0.05574731896530912
