EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
203 3 20 75 160.0 15.0 0.938 2.062 0.157 0.645 2.131 -0.452 0.05 qd_soft ~kin8nm [75] 1 1
204 3 20 75 160.0 25.0 0.938 2.221 0.163 0.621 2.331 -0.433 0.05 qd_soft ~kin8nm [75] 1 1
205 3 20 75 200.0 5.0 0.9 1.73 0.146 0.692 2.102 -0.45 0.05 qd_soft ~kin8nm [75] 1 1
206 3 20 75 200.0 15.0 0.933 2.139 0.165 0.611 2.281 -0.341 0.05 qd_soft ~kin8nm [75] 1 1
207 3 20 75 200.0 25.0 0.941 2.185 0.161 0.629 2.252 -0.417 0.05 qd_soft ~kin8nm [75] 1 1
208 3 20 100 100.0 5.0 0.904 1.377 0.127 0.768 1.674 -0.717 0.05 qd_soft ~kin8nm [100] 1 1
209 3 20 100 100.0 15.0 0.937 1.837 0.146 0.695 1.916 -0.559 0.05 qd_soft ~kin8nm [100] 1 1
210 3 20 100 100.0 25.0 0.941 1.959 0.145 0.698 2.016 -0.545 0.05 qd_soft ~kin8nm [100] 1 1
211 3 20 100 160.0 5.0 0.893 1.582 0.143 0.706 2.049 -0.538 0.05 qd_soft ~kin8nm [100] 1 1
212 3 20 100 160.0 15.0 0.933 2.04 0.155 0.655 2.185 -0.412 0.05 qd_soft ~kin8nm [100] 1 1
213 3 20 100 160.0 25.0 0.939 2.193 0.157 0.646 2.309 -0.384 0.05 qd_soft ~kin8nm [100] 1 1
214 3 20 100 200.0 5.0 0.878 1.774 0.152 0.67 2.535 -0.432 0.05 qd_soft ~kin8nm [100] 1 1
215 3 20 100 200.0 15.0 0.926 2.157 0.164 0.614 2.442 -0.351 0.05 qd_soft ~kin8nm [100] 1 1
216 3 20 100 200.0 25.0 0.949 2.348 0.164 0.614 2.378 0.501 0.05 qd_soft ~kin8nm [100] 1 1
217 3 30 50 100.0 5.0 0.888 1.452 0.13 0.758 1.997 -0.663 0.05 qd_soft ~kin8nm [50] 1 1
218 3 30 50 100.0 15.0 0.938 1.965 0.152 0.67 2.035 -0.485 0.05 qd_soft ~kin8nm [50] 1 1
219 3 30 50 100.0 25.0 0.951 2.178 0.162 0.625 2.181 -0.422 0.05 qd_soft ~kin8nm [50] 1 1
220 3 30 50 160.0 5.0 0.898 1.665 0.147 0.688 2.054 -0.49 0.05 qd_soft ~kin8nm [50] 1 1
221 3 30 50 160.0 15.0 0.928 2.097 0.164 0.612 2.318 -0.39 0.05 qd_soft ~kin8nm [50] 1 1
222 3 30 50 160.0 25.0 0.944 2.197 0.159 0.637 2.229 -0.448 0.05 qd_soft ~kin8nm [50] 1 1
223 3 30 50 200.0 5.0 0.889 1.834 0.154 0.661 2.376 -0.42 0.05 qd_soft ~kin8nm [50] 1 1
224 3 30 50 200.0 15.0 0.927 2.242 0.167 0.598 2.488 -0.361 0.05 qd_soft ~kin8nm [50] 1 1
225 3 30 50 200.0 25.0 0.949 2.434 0.174 0.567 2.457 -0.322 0.05 qd_soft ~kin8nm [50] 1 1
226 3 30 75 100.0 5.0 0.894 1.453 0.132 0.749 1.898 -0.677 0.05 qd_soft ~kin8nm [75] 1 1
227 3 30 75 100.0 15.0 0.937 1.878 0.145 0.699 1.956 -0.559 0.05 qd_soft ~kin8nm [75] 1 1
228 3 30 75 100.0 25.0 0.943 2.117 0.151 0.671 2.166 -0.48 0.05 qd_soft ~kin8nm [75] 1 1
229 3 30 75 160.0 5.0 0.882 1.603 0.147 0.691 2.264 -0.522 0.05 qd_soft ~kin8nm [75] 1 1
230 3 30 75 160.0 15.0 0.934 2.068 0.156 0.649 2.185 -0.458 0.05 qd_soft ~kin8nm [75] 1 1
231 3 30 75 160.0 25.0 0.945 2.22 0.163 0.617 2.247 -0.395 0.05 qd_soft ~kin8nm [75] 1 1
232 3 30 75 200.0 5.0 0.891 1.748 0.151 0.672 2.24 -0.471 0.05 qd_soft ~kin8nm [75] 1 1
233 3 30 75 200.0 15.0 0.928 2.111 0.158 0.641 2.345 -0.402 0.05 qd_soft ~kin8nm [75] 1 1
234 3 30 75 200.0 25.0 0.95 2.405 0.169 0.589 2.423 -0.342 0.05 qd_soft ~kin8nm [75] 1 1
235 3 30 100 100.0 5.0 0.9 1.48 0.131 0.752 1.834 -0.672 0.05 qd_soft ~kin8nm [100] 1 1
236 3 30 100 100.0 15.0 0.928 1.804 0.141 0.713 2.023 -0.566 0.05 qd_soft ~kin8nm [100] 1 1
237 3 30 100 100.0 25.0 0.94 2.021 0.15 0.677 2.102 -0.506 0.05 qd_soft ~kin8nm [100] 1 1
238 3 30 100 160.0 5.0 0.885 1.58 0.144 0.704 2.175 -0.508 0.05 qd_soft ~kin8nm [100] 1 1
239 3 30 100 160.0 15.0 0.928 1.995 0.155 0.655 2.216 -0.446 0.05 qd_soft ~kin8nm [100] 1 1
240 3 30 100 160.0 25.0 0.934 2.195 0.157 0.646 2.398 -0.431 0.05 qd_soft ~kin8nm [100] 1 1
241 3 30 100 200.0 5.0 0.887 1.693 0.147 0.692 2.276 -0.488 0.05 qd_soft ~kin8nm [100] 1 1
242 3 30 100 200.0 15.0 0.916 2.096 0.162 0.623 2.628 -0.364 0.05 qd_soft ~kin8nm [100] 1 1
243 3 30 100 200.0 25.0 0.941 2.366 0.178 0.543 2.442 -0.267 0.05 qd_soft ~kin8nm [100] 1 1
