EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
68 1 30 75 160.0 15.0 0.953 0.869 4.262 0.94 0.87 2.881 0.05 qd_soft ~power [75] 1 1
69 1 30 75 160.0 25.0 0.956 0.903 4.236 0.94 0.904 2.866 0.05 qd_soft ~power [75] 1 1
70 1 30 75 200.0 5.0 0.935 0.793 4.244 0.94 0.83 2.927 0.05 qd_soft ~power [75] 1 1
71 1 30 75 200.0 15.0 0.948 0.856 4.225 0.941 0.861 2.878 0.05 qd_soft ~power [75] 1 1
72 1 30 75 200.0 25.0 0.957 0.911 4.287 0.939 0.912 2.877 0.05 qd_soft ~power [75] 1 1
73 1 30 100 100.0 5.0 0.93 0.792 4.201 0.941 0.856 2.893 0.05 qd_soft ~power [100] 1 1
74 1 30 100 100.0 15.0 0.955 0.867 4.261 0.94 0.868 2.878 0.05 qd_soft ~power [100] 1 1
75 1 30 100 100.0 25.0 0.961 0.88 4.279 0.939 0.881 2.877 0.05 qd_soft ~power [100] 1 1
76 1 30 100 160.0 5.0 0.935 0.801 4.262 0.94 0.837 2.908 0.05 qd_soft ~power [100] 1 1
77 1 30 100 160.0 15.0 0.954 0.863 4.256 0.94 0.864 2.874 0.05 qd_soft ~power [100] 1 1
78 1 30 100 160.0 25.0 0.96 0.906 4.26 0.94 0.907 2.862 0.05 qd_soft ~power [100] 1 1
79 1 30 100 200.0 5.0 0.937 0.798 4.221 0.941 0.824 2.887 0.05 qd_soft ~power [100] 1 1
80 1 30 100 200.0 15.0 0.951 0.862 4.223 0.941 0.862 2.864 0.05 qd_soft ~power [100] 1 1
81 1 30 100 200.0 25.0 0.956 0.894 4.269 0.939 0.894 2.868 0.05 qd_soft ~power [100] 1 1
82 2 10 50 100.0 5.0 0.929 0.788 4.058 0.943 0.858 2.847 0.05 qd_soft ~power [50] 1 1
83 2 10 50 100.0 15.0 0.954 0.856 4.078 0.943 0.857 2.822 0.05 qd_soft ~power [50] 1 1
84 2 10 50 100.0 25.0 0.96 0.886 4.044 0.944 0.887 2.809 0.05 qd_soft ~power [50] 1 1
85 2 10 50 160.0 5.0 0.922 0.785 4.086 0.943 0.913 2.864 0.05 qd_soft ~power [50] 1 1
