EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
226 3 30 75 100.0 5.0 0.909 0.556 2.966 0.896 0.584 2.009 0.05 qd_soft ~energy [75] 1 1
227 3 30 75 100.0 15.0 0.922 0.706 2.961 0.896 0.749 1.9 0.05 qd_soft ~energy [75] 1 1
228 3 30 75 100.0 25.0 0.909 0.684 2.935 0.898 1.011 1.821 0.05 qd_soft ~energy [75] 1 1
229 3 30 75 160.0 5.0 0.896 0.579 2.865 0.903 0.654 1.878 0.05 qd_soft ~energy [75] 1 1
230 3 30 75 160.0 15.0 0.922 0.673 3.096 0.886 0.721 1.892 0.05 qd_soft ~energy [75] 1 1
231 3 30 75 160.0 25.0 0.909 0.693 2.955 0.896 1.009 1.862 0.05 qd_soft ~energy [75] 1 1
232 3 30 75 200.0 5.0 0.883 0.578 2.962 0.896 0.718 2.027 0.05 qd_soft ~energy [75] 1 1
233 3 30 75 200.0 15.0 0.909 0.698 3.048 0.89 0.893 2.147 0.05 qd_soft ~energy [75] 1 1
234 3 30 75 200.0 25.0 0.922 0.764 3.004 0.893 0.888 1.952 0.05 qd_soft ~energy [75] 1 1
235 3 30 100 100.0 5.0 0.909 0.577 2.87 0.902 0.596 1.754 0.05 qd_soft ~energy [100] 1 1
236 3 30 100 100.0 15.0 0.922 0.631 2.813 0.906 0.685 1.737 0.05 qd_soft ~energy [100] 1 1
237 3 30 100 100.0 25.0 0.922 0.682 2.933 0.898 0.805 1.789 0.05 qd_soft ~energy [100] 1 1
238 3 30 100 160.0 5.0 0.883 0.609 2.908 0.9 0.749 1.977 0.05 qd_soft ~energy [100] 1 1
239 3 30 100 160.0 15.0 0.883 0.643 3.07 0.888 1.177 2.136 0.05 qd_soft ~energy [100] 1 1
240 3 30 100 160.0 25.0 0.896 0.712 3.085 0.887 1.3 1.914 0.05 qd_soft ~energy [100] 1 1
241 3 30 100 200.0 5.0 0.883 0.629 3.001 0.893 0.767 1.929 0.05 qd_soft ~energy [100] 1 1
242 3 30 100 200.0 15.0 0.883 0.737 3.034 0.891 1.287 2.039 0.05 qd_soft ~energy [100] 1 1
243 3 30 100 200.0 25.0 0.922 0.758 3.146 0.883 0.882 1.928 0.05 qd_soft ~energy [100] 1 1
