2.230935811996459961e+00,1.000000000000000000e+00
2.941532850265502930e+00,1.000000000000000000e+00
3.573084831237792969e+00,1.000000000000000000e+00
3.167360544204711914e+00,1.000000000000000000e+00
4.238478660583496094e+00,1.000000000000000000e+00
2.958184957504272461e+00,1.000000000000000000e+00
2.911484003067016602e+00,1.000000000000000000e+00
3.456972360610961914e+00,1.000000000000000000e+00
2.979788064956665039e+00,1.000000000000000000e+00
2.212444543838500977e+00,1.000000000000000000e+00
4.138783454895019531e+00,1.000000000000000000e+00
2.558638572692871094e+00,1.000000000000000000e+00
3.868336677551269531e+00,1.000000000000000000e+00
4.081743717193603516e+00,1.000000000000000000e+00
3.027712583541870117e+00,1.000000000000000000e+00
3.049373626708984375e+00,9.479619264602661133e-01
2.647668838500976562e+00,9.959396719932556152e-01
3.523034572601318359e+00,1.000000000000000000e+00
3.160234928131103516e+00,1.000000000000000000e+00
3.820620775222778320e+00,1.000000000000000000e+00
3.246150255203247070e+00,1.000000000000000000e+00
3.101628303527832031e+00,1.000000000000000000e+00
2.234470129013061523e+00,1.000000000000000000e+00
3.315815448760986328e+00,1.000000000000000000e+00
3.464293241500854492e+00,1.000000000000000000e+00
2.323628425598144531e+00,1.000000000000000000e+00
2.693876028060913086e+00,1.000000000000000000e+00
2.614872217178344727e+00,1.000000000000000000e+00
3.459733724594116211e+00,1.000000000000000000e+00
3.311853647232055664e+00,1.000000000000000000e+00
2.676393747329711914e+00,1.000000000000000000e+00
2.716215133666992188e+00,1.000000000000000000e+00
3.116952419281005859e+00,1.000000000000000000e+00
3.540184736251831055e+00,1.000000000000000000e+00
2.082421541213989258e+00,1.000000000000000000e+00
2.938128709793090820e+00,1.000000000000000000e+00
3.456371068954467773e+00,1.000000000000000000e+00
2.823981046676635742e+00,1.000000000000000000e+00
4.062279224395751953e+00,1.000000000000000000e+00
3.779131174087524414e+00,1.000000000000000000e+00
2.228758573532104492e+00,9.891513586044311523e-01
1.479321241378784180e+00,1.000000000000000000e+00
2.207716941833496094e+00,1.000000000000000000e+00
2.188199043273925781e+00,1.000000000000000000e+00
2.558663368225097656e+00,1.000000000000000000e+00
3.575131893157958984e+00,1.000000000000000000e+00
4.284783363342285156e+00,1.000000000000000000e+00
3.616867780685424805e+00,1.000000000000000000e+00
2.341378211975097656e+00,1.000000000000000000e+00
3.430530309677124023e+00,1.000000000000000000e+00
4.497438907623291016e+00,1.000000000000000000e+00
2.520936250686645508e+00,1.000000000000000000e+00
3.873244524002075195e+00,1.000000000000000000e+00
2.660561323165893555e+00,1.000000000000000000e+00
2.072696685791015625e+00,1.000000000000000000e+00
2.670829057693481445e+00,1.000000000000000000e+00
5.179078102111816406e+00,1.000000000000000000e+00
2.818633317947387695e+00,1.000000000000000000e+00
2.198444128036499023e+00,1.000000000000000000e+00
3.151095151901245117e+00,1.000000000000000000e+00
3.038311719894409180e+00,1.000000000000000000e+00
3.709517717361450195e+00,1.000000000000000000e+00
3.441486358642578125e+00,1.000000000000000000e+00
3.084195375442504883e+00,1.000000000000000000e+00
3.324461698532104492e+00,1.000000000000000000e+00
1.889144062995910645e+00,1.000000000000000000e+00
4.326857089996337891e+00,1.000000000000000000e+00
2.659821748733520508e+00,1.000000000000000000e+00
2.573162317276000977e+00,1.000000000000000000e+00
2.280013799667358398e+00,1.000000000000000000e+00
2.173050165176391602e+00,1.000000000000000000e+00
