2.346670087523988535e+00,8.872213363647460938e-01
2.897665616223351837e+00,1.000000000000000000e+00
4.404998905361529715e+00,1.000000000000000000e+00
2.189748908071478262e+00,1.000000000000000000e+00
1.692808455867275352e+00,1.000000000000000000e+00
2.867937681215538603e+00,9.531611204147338867e-01
2.386733316584156217e+00,1.000000000000000000e+00
3.414104838841540701e+00,9.458218812942504883e-01
4.363617758702538652e+00,1.000000000000000000e+00
2.830259288336955947e+00,8.757843375205993652e-01
2.633278131603683292e+00,7.999130487442016602e-01
3.150440345561520417e+00,8.825412988662719727e-01
4.014284792699307047e+00,8.720479607582092285e-01
3.348470826426805047e+00,8.713710308074951172e-01
2.765779506000497268e+00,9.325197935104370117e-01
3.666956689065364206e+00,9.218293428421020508e-01
3.186159194024701602e+00,1.000000000000000000e+00
2.696475232916990539e+00,1.000000000000000000e+00
3.063889813867736400e+00,1.000000000000000000e+00
2.566361423997226332e+00,1.000000000000000000e+00
3.431252151621026147e+00,1.000000000000000000e+00
2.919889931926249904e+00,1.000000000000000000e+00
2.152075022601096954e+00,8.831844329833984375e-01
2.080158378014096421e+00,9.154303073883056641e-01
4.195899581802621015e+00,1.000000000000000000e+00
2.182254175882893499e+00,8.699381947517395020e-01
2.696761795776877246e+00,1.000000000000000000e+00
2.362396032184030048e+00,1.000000000000000000e+00
3.993848003254898416e+00,1.000000000000000000e+00
1.818524903033152285e+00,9.349787235260009766e-01
2.817467407544906433e+00,1.000000000000000000e+00
3.818763872818007332e+00,7.990674376487731934e-01
2.775092383671037943e+00,9.761778116226196289e-01
3.888189793573100683e+00,9.844843745231628418e-01
2.510417814006055348e+00,8.623293042182922363e-01
3.407252162731809086e+00,9.789540767669677734e-01
2.774493843377172198e+00,9.105600714683532715e-01
3.268236626125657907e+00,9.298371672630310059e-01
1.537683312850142370e+00,9.382741451263427734e-01
2.048143669229370190e+00,7.652785181999206543e-01
2.857185716287098831e+00,1.000000000000000000e+00
3.721622114337900022e+00,9.507299065589904785e-01
1.916883563033837889e+00,9.793123006820678711e-01
3.054049133361840695e+00,1.000000000000000000e+00
2.556266887448523928e+00,1.000000000000000000e+00
2.756928832119314610e+00,1.000000000000000000e+00
2.959103763578301738e+00,9.875050187110900879e-01
3.580019172247187242e+00,1.000000000000000000e+00
3.178855827850660010e+00,1.000000000000000000e+00
1.881276689177525441e+00,1.000000000000000000e+00
2.839328344005716431e+00,1.000000000000000000e+00
1.629465382716202670e+00,8.436167240142822266e-01
2.958524972433286937e+00,7.495325803756713867e-01
2.974736972150077818e+00,8.981484174728393555e-01
2.180530461742577586e+00,9.945873618125915527e-01
6.724117206963382554e-01,8.334437012672424316e-01
3.377175191508874352e+00,9.231635332107543945e-01
2.664030310085791609e+00,8.548278808593750000e-01
4.492211344518273641e+00,9.525297880172729492e-01
3.945701850114752496e+00,1.000000000000000000e+00
3.300796573734411155e+00,8.689225912094116211e-01
2.912764795741541235e+00,8.734474182128906250e-01
2.462854040479629081e+00,1.000000000000000000e+00
3.761034684002150907e+00,1.000000000000000000e+00
2.843440753912132912e+00,9.844727516174316406e-01
2.828669357191905931e+00,1.000000000000000000e+00
2.768244280508660005e+00,1.000000000000000000e+00
2.820629110613261492e+00,1.000000000000000000e+00
2.412992818405316875e+00,8.963980674743652344e-01
3.170598520044551893e+00,1.000000000000000000e+00
3.455963524326736813e+00,7.286291718482971191e-01
2.951958053648636948e+00,1.000000000000000000e+00
2.640168530378304457e+00,9.187383651733398438e-01
2.960848850156516665e+00,1.000000000000000000e+00
2.994583424739875266e+00,1.000000000000000000e+00
3.666428734314984617e+00,9.056559205055236816e-01
2.536486437751995116e+00,1.000000000000000000e+00
3.352938548629281534e+00,1.000000000000000000e+00
3.172891601279472340e+00,1.000000000000000000e+00
3.156891307198444352e+00,9.399884343147277832e-01
2.702514561147457250e+00,9.811831712722778320e-01
4.302280491853834654e+00,1.000000000000000000e+00
2.804224505354675934e+00,8.554312586784362793e-01
3.050835975189736704e+00,1.000000000000000000e+00
3.185443572989093752e+00,1.000000000000000000e+00
2.512788116543410499e+00,9.217034578323364258e-01
1.809566960462155594e+00,8.773441314697265625e-01
3.186745126734090494e+00,1.000000000000000000e+00
3.268437738097703438e+00,1.000000000000000000e+00
2.579447872109074780e+00,9.625059366226196289e-01
1.820451861619969414e+00,9.271523356437683105e-01
2.502564000611072537e+00,8.739456534385681152e-01
2.664672942226295582e+00,8.857416510581970215e-01
2.578827883421805911e+00,1.000000000000000000e+00
3.196281849791454466e+00,1.000000000000000000e+00
2.449281926153003663e+00,9.901033639907836914e-01
2.527446362777951094e+00,1.000000000000000000e+00
2.824470681416170859e+00,1.000000000000000000e+00
3.241578583932021029e+00,9.288775920867919922e-01
2.783387429506402722e+00,1.000000000000000000e+00
2.710615369204371294e+00,7.679712176322937012e-01
3.685248122087886102e+00,1.000000000000000000e+00
1.846478984757387254e+00,9.530348181724548340e-01
4.434489227599167194e+00,1.000000000000000000e+00
4.158452389599737842e+00,1.000000000000000000e+00
3.843802683685412891e+00,1.000000000000000000e+00
2.076880562254987073e+00,1.000000000000000000e+00
2.978743224962728586e+00,9.908728599548339844e-01
3.347599114077005389e+00,1.000000000000000000e+00
2.990211533570416691e+00,8.831810951232910156e-01
2.442055568291789935e+00,1.000000000000000000e+00
2.130450413843939739e+00,9.768395423889160156e-01
4.128854279123145510e+00,1.000000000000000000e+00
3.166590125305564385e+00,1.000000000000000000e+00
2.578082598810795822e+00,7.964445352554321289e-01
3.209892747706631688e+00,1.000000000000000000e+00
3.074389034327845938e+00,1.000000000000000000e+00
3.738237277547707738e+00,9.604409933090209961e-01
3.699300159663258647e+00,1.000000000000000000e+00
3.281477630151563574e+00,9.231781363487243652e-01
2.677293417102875939e+00,9.738892912864685059e-01
3.574650435729402442e+00,1.000000000000000000e+00
4.311728568105147374e+00,1.000000000000000000e+00
4.225039653755313651e+00,1.000000000000000000e+00
3.717671846508363132e+00,1.000000000000000000e+00
1.992672116339207156e+00,8.370612263679504395e-01
3.664140042724756796e+00,1.000000000000000000e+00
2.550574146833912259e+00,1.000000000000000000e+00
3.036948731152146141e+00,1.000000000000000000e+00
3.136597222325429257e+00,1.000000000000000000e+00
2.352999017253136760e+00,1.000000000000000000e+00
1.859696532292763660e+00,9.015120863914489746e-01
2.310399205424665148e+00,1.000000000000000000e+00
3.111015963629814696e+00,7.827596068382263184e-01
2.135384129263715902e+00,9.895034432411193848e-01
2.982194358347555418e+00,7.522552013397216797e-01
1.887149620478564938e+00,9.924620389938354492e-01
2.695312922916274001e+00,9.064860939979553223e-01
2.752942863623722758e+00,1.000000000000000000e+00
3.230388990494073909e+00,1.000000000000000000e+00
2.425943626599760705e+00,1.000000000000000000e+00
3.528799780757011284e+00,9.866558909416198730e-01
2.448494296452174535e+00,9.743469953536987305e-01
4.466356818513842697e+00,8.897157311439514160e-01
3.585476899972836584e+00,9.082784652709960938e-01
3.154957337833838693e+00,8.576962351799011230e-01
3.275610937595984318e+00,9.483758211135864258e-01
3.427230859074651637e+00,1.000000000000000000e+00
3.084334781179238760e+00,8.404026031494140625e-01
2.433233512810728971e+00,8.102999329566955566e-01
3.809519648265569547e+00,9.636389017105102539e-01
3.522172222413589182e+00,9.522066116333007812e-01
2.426207136078184057e+00,1.000000000000000000e+00
3.514076891139731984e+00,1.000000000000000000e+00
2.164913216258100626e+00,9.093374013900756836e-01
3.461048851476552723e+00,8.975078463554382324e-01
2.975953743132897955e+00,1.000000000000000000e+00
3.892791733263480936e+00,7.307640910148620605e-01
3.325525696941312503e+00,1.000000000000000000e+00
3.477314092405542123e+00,1.000000000000000000e+00
3.436600058273169722e+00,9.064159393310546875e-01
3.076494486926407035e+00,9.330065250396728516e-01
2.524603114333914711e+00,9.944236278533935547e-01
3.137163753247222520e+00,1.000000000000000000e+00
2.411661511304022731e+00,8.551070690155029297e-01
1.766002554992969209e+00,1.000000000000000000e+00
4.236399439558450553e+00,8.805179595947265625e-01
2.628917461109051334e+00,8.348972797393798828e-01
4.170190046055791910e+00,1.000000000000000000e+00
3.698967739932407461e+00,1.000000000000000000e+00
2.338496837789862060e+00,1.000000000000000000e+00
2.631527808886478415e+00,1.000000000000000000e+00
1.755859325442251428e+00,8.334084749221801758e-01
3.977645275576238593e+00,7.935295701026916504e-01
2.682233867605498201e+00,1.000000000000000000e+00
3.196173242287748906e+00,1.000000000000000000e+00
2.973922426545654307e+00,1.000000000000000000e+00
3.707559780230966773e+00,1.000000000000000000e+00
2.738038368348901130e+00,9.633202552795410156e-01
2.968408779352801563e+00,8.399168848991394043e-01
3.550146607884726802e+00,1.000000000000000000e+00
3.590815431216083820e+00,1.000000000000000000e+00
3.663228619179242251e+00,1.000000000000000000e+00
3.094473892225713119e+00,1.000000000000000000e+00
3.796428411314187290e+00,1.000000000000000000e+00
4.192579323371653288e+00,1.000000000000000000e+00
1.974264774257785904e+00,9.320797324180603027e-01
3.216945119007406984e+00,9.626702070236206055e-01
3.209943098010983320e+00,1.000000000000000000e+00
2.077507200434185908e+00,9.608906507492065430e-01
2.967034602097884832e+00,1.000000000000000000e+00
3.107304550103077823e+00,1.000000000000000000e+00
3.387358811942314141e+00,1.000000000000000000e+00
2.633469305699012608e+00,7.166325449943542480e-01
