-3.000000000000238032e-01 4.518260955810546875e+00 6.403587818145751953e+00
-2.000000000000241585e-01 1.860466003417968750e+00 6.397408962249755859e+00
-1.000000000000245137e-01 3.690238952636718750e+00 6.389791488647460938e+00
-2.486899575160350651e-14 4.475021362304687500e+00 6.395947933197021484e+00
9.999999999997477573e-02 4.073218345642089844e+00 6.391764640808105469e+00
1.999999999999744205e-01 4.687400817871093750e+00 6.400854587554931641e+00
2.999999999999740652e-01 6.572384834289550781e+00 6.485805034637451172e+00
3.999999999999737099e-01 8.087244033813476562e+00 6.459155559539794922e+00
4.999999999999733546e-01 6.512760162353515625e+00 6.394230365753173828e+00
5.999999999999729994e-01 1.023295283317565918e+00 6.428133010864257812e+00
6.999999999999726441e-01 3.295120239257812500e+00 6.401002407073974609e+00
7.999999999999722888e-01 2.182096958160400391e+00 6.394912719726562500e+00
8.999999999999719336e-01 6.102426648139953613e-01 6.419272899627685547e+00
9.999999999999715783e-01 3.084741115570068359e+00 6.389650344848632812e+00
1.099999999999971223e+00 4.214702606201171875e+00 6.400376319885253906e+00
1.199999999999970868e+00 4.843947410583496094e+00 6.392037391662597656e+00
1.299999999999970512e+00 6.207032203674316406e+00 6.419782638549804688e+00
1.399999999999970157e+00 4.596795558929443359e+00 6.483652591705322266e+00
1.499999999999969802e+00 6.153462409973144531e+00 6.415528774261474609e+00
1.599999999999969447e+00 5.378188133239746094e+00 6.402001380920410156e+00
1.699999999999969091e+00 5.778954505920410156e+00 6.399753570556640625e+00
1.799999999999968736e+00 7.702352046966552734e+00 6.393937110900878906e+00
1.899999999999968381e+00 1.010717296600341797e+01 6.410706520080566406e+00
1.999999999999968026e+00 1.098382377624511719e+01 6.390218257904052734e+00
2.099999999999967670e+00 1.095545482635498047e+01 6.406360626220703125e+00
2.199999999999967315e+00 1.217264938354492188e+01 6.402138710021972656e+00
2.299999999999966960e+00 1.463022899627685547e+01 6.384081840515136719e+00
2.399999999999966604e+00 1.716120719909667969e+01 6.406886100769042969e+00
2.499999999999966249e+00 1.903644180297851562e+01 6.410055160522460938e+00
2.599999999999965894e+00 2.024384117126464844e+01 6.393530368804931641e+00
2.699999999999965539e+00 2.166290664672851562e+01 6.406762123107910156e+00
2.799999999999965183e+00 2.371834754943847656e+01 6.399872779846191406e+00
2.899999999999964828e+00 2.622291183471679688e+01 6.386779785156250000e+00
2.999999999999964473e+00 2.901250839233398438e+01 6.393642425537109375e+00
3.099999999999964118e+00 3.212213516235351562e+01 6.421799182891845703e+00
3.199999999999963762e+00 3.583768463134765625e+01 6.415199756622314453e+00
3.299999999999963407e+00 4.007683181762695312e+01 6.435726642608642578e+00
3.399999999999963052e+00 4.387581634521484375e+01 6.490029335021972656e+00
3.499999999999962697e+00 4.680643463134765625e+01 6.472881317138671875e+00
3.599999999999962341e+00 4.981303405761718750e+01 6.610445976257324219e+00
3.699999999999961986e+00 5.366245651245117188e+01 6.781717777252197266e+00
3.799999999999961631e+00 5.816132736206054688e+01 7.155925750732421875e+00
3.899999999999961275e+00 6.268878173828125000e+01 7.986683368682861328e+00
3.999999999999960920e+00 6.675558471679687500e+01 9.427405357360839844e+00
4.099999999999960565e+00 7.022286987304687500e+01 1.131467914581298828e+01
4.199999999999960210e+00 7.302988433837890625e+01 1.318340778350830078e+01
4.299999999999959854e+00 7.515854644775390625e+01 1.473794555664062500e+01
4.399999999999959499e+00 7.671445465087890625e+01 1.593581485748291016e+01
4.499999999999959144e+00 7.785847473144531250e+01 1.693515014648437500e+01
4.599999999999958789e+00 7.870225524902343750e+01 1.800085449218750000e+01
4.699999999999958433e+00 7.930631256103515625e+01 1.936322784423828125e+01
4.799999999999958078e+00 7.972618865966796875e+01 2.118339729309082031e+01
4.899999999999957723e+00 8.001821136474609375e+01 2.345784568786621094e+01
4.999999999999957367e+00 8.022415924072265625e+01 2.588174629211425781e+01
5.099999999999957012e+00 8.036494445800781250e+01 2.834281921386718750e+01
5.199999999999956657e+00 8.043792724609375000e+01 3.061500930786132812e+01
5.299999999999956302e+00 8.040760803222656250e+01 3.236893463134765625e+01
5.399999999999955946e+00 8.018980407714843750e+01 3.368848419189453125e+01
5.499999999999955591e+00 7.966282653808593750e+01 3.481447219848632812e+01
5.599999999999955236e+00 7.876792907714843750e+01 3.588652801513671875e+01
5.699999999999954881e+00 7.764320373535156250e+01 3.695901489257812500e+01
5.799999999999954525e+00 7.659400939941406250e+01 3.803744888305664062e+01
5.899999999999954170e+00 7.581208038330078125e+01 3.907860946655273438e+01
5.999999999999953815e+00 7.519491577148437500e+01 4.006957626342773438e+01
6.099999999999953459e+00 7.454409027099609375e+01 4.106766128540039062e+01
6.199999999999953104e+00 7.375480651855468750e+01 4.213846588134765625e+01
6.299999999999952749e+00 7.281894683837890625e+01 4.330664825439453125e+01
6.399999999999952394e+00 7.178723144531250000e+01 4.456245040893554688e+01
6.499999999999952038e+00 7.076311492919921875e+01 4.586946105957031250e+01
6.599999999999951683e+00 6.986638641357421875e+01 4.717058181762695312e+01
6.699999999999951328e+00 6.916785430908203125e+01 4.842027282714843750e+01
6.799999999999950973e+00 6.867119598388671875e+01 4.961262130737304688e+01
6.899999999999950617e+00 6.834213256835937500e+01 5.077336120605468750e+01
