0.000000000000000000e+00 6.304999999999999716e+01 3.875000000000000000e+01 2.407999999999999918e+00 4.893604308186340068e-01
0.000000000000000000e+00 6.529999999999999716e+01 4.010000000000000142e+01 2.370000000000000107e+00 4.603824041372079900e-01
0.000000000000000000e+00 6.484999999999999432e+01 4.504999999999999716e+01 2.333000000000000185e+00 4.081292292092629781e-01
0.000000000000000000e+00 5.495000000000000284e+01 4.100000000000000000e+01 2.297000000000000153e+00 3.662484905005110036e-01
0.000000000000000000e+00 5.989999999999999858e+01 3.875000000000000000e+01 2.261000000000000121e+00 4.034363908640680174e-01
0.000000000000000000e+00 6.125000000000000000e+01 4.054999999999999716e+01 2.225999999999999979e+00 3.616450222135410009e-01
0.000000000000000000e+00 5.810000000000000142e+01 4.010000000000000142e+01 2.192000000000000171e+00 3.297078472420830186e-01
3.937010000000000232e-01 5.764999999999999858e+01 4.235000000000000142e+01 2.161999999999999922e+00 3.161770091111070213e-01
1.299212999999999951e+00 5.000000000000000000e+01 3.425000000000000000e+01 2.203000000000000291e+00 6.135290164797539969e-01
9.842520000000000158e-01 5.404999999999999716e+01 3.514999999999999858e+01 5.161000000000000476e+00 1.772636674976260096e+00
0.000000000000000000e+00 5.810000000000000142e+01 3.425000000000000000e+01 3.012000000000000011e+00 1.021160557247460021e+00
0.000000000000000000e+00 5.495000000000000284e+01 3.470000000000000284e+01 2.563000000000000167e+00 7.640164517857730431e-01
0.000000000000000000e+00 6.035000000000000142e+01 3.425000000000000000e+01 2.406000000000000139e+00 6.441156135198390364e-01
0.000000000000000000e+00 6.260000000000000142e+01 3.875000000000000000e+01 2.314999999999999947e+00 5.582307661857950354e-01
0.000000000000000000e+00 6.035000000000000142e+01 4.010000000000000142e+01 2.251999999999999780e+00 5.039721668758629924e-01
0.000000000000000000e+00 6.260000000000000142e+01 4.054999999999999716e+01 2.204000000000000181e+00 4.412487047870580215e-01
0.000000000000000000e+00 6.484999999999999432e+01 4.235000000000000142e+01 2.164000000000000146e+00 3.987533065561589818e-01
0.000000000000000000e+00 6.575000000000000000e+01 4.189999999999999858e+01 2.126999999999999780e+00 3.754857125333390111e-01
0.000000000000000000e+00 6.575000000000000000e+01 4.325000000000000000e+01 2.092000000000000082e+00 3.524686054396929946e-01
0.000000000000000000e+00 6.665000000000000568e+01 4.279999999999999716e+01 2.059000000000000163e+00 3.251869977191069738e-01
4.330709999999999837e-01 5.270000000000000284e+01 4.279999999999999716e+01 2.032000000000000028e+00 4.317382630101380125e-01
5.511810000000000320e-01 5.450000000000000000e+01 4.145000000000000284e+01 2.004000000000000004e+00 7.166083380914970435e-01
0.000000000000000000e+00 5.629999999999999716e+01 3.964999999999999858e+01 1.965000000000000080e+00 6.698273915544109558e-01
0.000000000000000000e+00 6.529999999999999716e+01 3.785000000000000142e+01 1.933999999999999941e+00 5.088606908332860002e-01
0.000000000000000000e+00 6.529999999999999716e+01 4.235000000000000142e+01 1.903999999999999915e+00 4.222658466718730019e-01
0.000000000000000000e+00 6.395000000000000284e+01 4.279999999999999716e+01 1.875000000000000000e+00 3.754857125333390111e-01
0.000000000000000000e+00 6.214999999999999858e+01 4.189999999999999858e+01 1.846000000000000085e+00 3.433332005538359821e-01
3.149609999999999910e-01 4.639999999999999858e+01 3.470000000000000284e+01 1.820000000000000062e+00 3.478957523202469981e-01
6.692919999999999980e-01 4.054999999999999716e+01 3.064999999999999858e+01 1.799000000000000155e+00 4.990925924214890119e-01
4.133859999999999757e-01 3.785000000000000142e+01 2.975000000000000000e+01 1.768000000000000016e+00 6.441156135198390364e-01
