0.000000000000000000e+00 5.570000000000000284e+01 4.250000000000000000e+01 4.326000000000000512e+00 1.051255929000000044e+01
0.000000000000000000e+00 6.229999999999999716e+01 3.889999999999999858e+01 4.214999999999999858e+00 1.005924828999999932e+01
0.000000000000000000e+00 6.440000000000000568e+01 4.010000000000000142e+01 4.128000000000000114e+00 9.645618713999999372e+00
0.000000000000000000e+00 6.409999999999999432e+01 4.520000000000000284e+01 4.052999999999999936e+00 9.362579419999999431e+00
0.000000000000000000e+00 5.300000000000000000e+01 4.039999999999999858e+01 3.983999999999999986e+00 9.122425511999999515e+00
0.000000000000000000e+00 5.900000000000000000e+01 3.889999999999999858e+01 3.919999999999999929e+00 8.466911988999999750e+00
0.000000000000000000e+00 6.050000000000000000e+01 4.070000000000000284e+01 3.858000000000000096e+00 7.636793300999999978e+00
0.000000000000000000e+00 5.689999999999999858e+01 4.010000000000000142e+01 3.797000000000000153e+00 7.036859677999999896e+00
4.593180000000000041e-01 5.689999999999999858e+01 4.160000000000000142e+01 3.754999999999999893e+00 7.149145597999999602e+00
1.351706999999999992e+00 4.879999999999999716e+01 3.320000000000000284e+01 4.708999999999999631e+00 1.735968908999999982e+01
1.049868999999999941e+00 5.329999999999999716e+01 3.470000000000000284e+01 9.723000000000000753e+00 1.402515559999999972e+01
0.000000000000000000e+00 5.720000000000000284e+01 3.410000000000000142e+01 6.577000000000000846e+00 1.061351235000000059e+01
0.000000000000000000e+00 5.420000000000000284e+01 3.470000000000000284e+01 4.736000000000001542e+00 8.926383806000000476e+00
0.000000000000000000e+00 5.960000000000000142e+01 3.439999999999999858e+01 4.323000000000000398e+00 7.970631244999999865e+00
0.000000000000000000e+00 6.139999999999999858e+01 3.889999999999999858e+01 4.107000000000000206e+00 7.133938619000000259e+00
0.000000000000000000e+00 5.960000000000000142e+01 4.010000000000000142e+01 3.974000000000000199e+00 6.448434253000000282e+00
