-7.000000476837158203e+00 -3.189884948730468750e+02 1.352393341064453125e+02 -1.411153411865234375e+02
-6.971943855285644531e+00 -3.164418640136718750e+02 1.334782867431640625e+02 -1.403573913574218750e+02
-6.943887710571289062e+00 -3.138950500488281250e+02 1.317171020507812500e+02 -1.395994415283203125e+02
-6.915831565856933594e+00 -3.113484191894531250e+02 1.299580383300781250e+02 -1.388415222167968750e+02
-6.887775421142578125e+00 -3.087911376953125000e+02 1.281993560791015625e+02 -1.380835723876953125e+02
-6.859719753265380859e+00 -3.062335510253906250e+02 1.264406661987304688e+02 -1.373256378173828125e+02
-6.831663131713867188e+00 -3.036760559082031250e+02 1.246819915771484375e+02 -1.365676727294921875e+02
-6.803606986999511719e+00 -3.011186218261718750e+02 1.229231567382812500e+02 -1.358097534179687500e+02
-6.775551319122314453e+00 -2.985610351562500000e+02 1.211644515991210938e+02 -1.350518188476562500e+02
-6.747495174407958984e+00 -2.959987487792968750e+02 1.194106674194335938e+02 -1.342889709472656250e+02
-6.719439029693603516e+00 -2.934354553222656250e+02 1.176575393676757812e+02 -1.335253448486328125e+02
-6.691382884979248047e+00 -2.908722229003906250e+02 1.159045104980468750e+02 -1.327617340087890625e+02
-6.663326740264892578e+00 -2.883091735839843750e+02 1.141514968872070312e+02 -1.319981079101562500e+02
-6.635270595550537109e+00 -2.857459106445312500e+02 1.123984603881835938e+02 -1.312345275878906250e+02
-6.607214450836181641e+00 -2.831828002929687500e+02 1.106454391479492188e+02 -1.304709014892578125e+02
-6.579158306121826172e+00 -2.806196289062500000e+02 1.088922042846679688e+02 -1.297072906494140625e+02
-6.551102161407470703e+00 -2.780563964843750000e+02 1.071392974853515625e+02 -1.289436798095703125e+02
-6.523046016693115234e+00 -2.754908447265625000e+02 1.053886337280273438e+02 -1.281775817871093750e+02
-6.494989871978759766e+00 -2.729207763671875000e+02 1.036424255371093750e+02 -1.274071655273437500e+02
-6.466933727264404297e+00 -2.703509521484375000e+02 1.018962097167968750e+02 -1.266367340087890625e+02
-6.438877582550048828e+00 -2.677807312011718750e+02 1.001500244140625000e+02 -1.258662872314453125e+02
-6.410821437835693359e+00 -2.652107849121093750e+02 9.840368652343750000e+01 -1.250958709716796875e+02
-6.382765293121337891e+00 -2.626408996582031250e+02 9.665760040283203125e+01 -1.243254470825195312e+02
-6.354709148406982422e+00 -2.600708618164062500e+02 9.491126251220703125e+01 -1.235550308227539062e+02
-6.326653480529785156e+00 -2.575008850097656250e+02 9.316505432128906250e+01 -1.227846069335937500e+02
-6.298597335815429688e+00 -2.549309387207031250e+02 9.141491699218750000e+01 -1.220141830444335938e+02
-6.270541191101074219e+00 -2.523608856201171875e+02 8.966138458251953125e+01 -1.212437591552734375e+02
-6.242485046386718750e+00 -2.497919921875000000e+02 8.790686798095703125e+01 -1.204743041992187500e+02
-6.214428901672363281e+00 -2.472218627929687500e+02 8.615344238281250000e+01 -1.197037353515625000e+02
-6.186372756958007812e+00 -2.446480865478515625e+02 8.440363311767578125e+01 -1.189295730590820312e+02
-6.158316612243652344e+00 -2.420744171142578125e+02 8.265366363525390625e+01 -1.181554412841796875e+02
-6.130260467529296875e+00 -2.395006103515625000e+02 8.090383911132812500e+01 -1.173813018798828125e+02
-6.102204322814941406e+00 -2.369269409179687500e+02 7.915399932861328125e+01 -1.166071548461914062e+02
-6.074148178100585938e+00 -2.343532409667968750e+02 7.740404510498046875e+01 -1.158330078125000000e+02
-6.046092033386230469e+00 -2.317739410400390625e+02 7.565974426269531250e+01 -1.150533447265625000e+02
-6.018035888671875000e+00 -2.291944274902343750e+02 7.391585540771484375e+01 -1.142732467651367188e+02
-5.989979743957519531e+00 -2.266149749755859375e+02 7.217167663574218750e+01 -1.134934463500976562e+02
-5.961923599243164062e+00 -2.240357513427734375e+02 7.042737579345703125e+01 -1.127136535644531250e+02
-5.933867454528808594e+00 -2.214564056396484375e+02 6.868306732177734375e+01 -1.119338684082031250e+02
-5.905811309814453125e+00 -2.189493865966796875e+02 6.693889617919921875e+01 -1.111540527343750000e+02
-5.877755641937255859e+00 -2.165014801025390625e+02 6.519471740722656250e+01 -1.103742675781250000e+02
-5.849699497222900391e+00 -2.140534515380859375e+02 6.345052337646484375e+01 -1.095944747924804688e+02
-5.821643352508544922e+00 -2.116055450439453125e+02 6.170633316040039062e+01 -1.088146896362304688e+02
-5.793587207794189453e+00 -2.091575927734375000e+02 5.996216964721679688e+01 -1.080348739624023438e+02
-5.765531063079833984e+00 -2.067095489501953125e+02 5.821786499023437500e+01 -1.072550811767578125e+02
-5.737474918365478516e+00 -2.042615509033203125e+02 5.647368621826171875e+01 -1.064752807617187500e+02
-5.709418773651123047e+00 -2.018135223388671875e+02 5.472949600219726562e+01 -1.056954956054687500e+02
-5.681362628936767578e+00 -1.993655853271484375e+02 5.298519515991210938e+01 -1.049157028198242188e+02
-5.653306484222412109e+00 -1.969176635742187500e+02 5.124102783203125000e+01 -1.041358871459960938e+02
-5.625250339508056641e+00 -1.944696350097656250e+02 4.949684906005859375e+01 -1.033560867309570312e+02
-5.597194194793701172e+00 -1.920215911865234375e+02 4.775267028808593750e+01 -1.025763015747070312e+02
-5.569138050079345703e+00 -1.895736846923828125e+02 4.600848007202148438e+01 -1.017965087890625000e+02
-5.541081905364990234e+00 -1.871257629394531250e+02 4.426417922973632812e+01 -1.010167083740234375e+02
-5.513025760650634766e+00 -1.846777038574218750e+02 4.251990127563476562e+01 -1.002368927001953125e+02
-5.484969615936279297e+00 -1.822296752929687500e+02 4.077572250366210938e+01 -9.945709228515625000e+01
-5.456913471221923828e+00 -1.798829345703125000e+02 3.903154373168945312e+01 -9.867729949951171875e+01
-5.428857803344726562e+00 -1.775386962890625000e+02 3.728734207153320312e+01 -9.789752197265625000e+01
-5.400801181793212891e+00 -1.751944580078125000e+02 3.554316329956054688e+01 -9.711772155761718750e+01
-5.372745513916015625e+00 -1.728502807617187500e+02 3.379898452758789062e+01 -9.633792114257812500e+01
-5.344689369201660156e+00 -1.705060729980468750e+02 3.209577941894531250e+01 -9.555813598632812500e+01
-5.316633224487304688e+00 -1.681617736816406250e+02 3.050013542175292969e+01 -9.477832794189453125e+01
-5.288577079772949219e+00 -1.658434906005859375e+02 2.892579078674316406e+01 -9.399854278564453125e+01
-5.260520458221435547e+00 -1.635269622802734375e+02 2.735110664367675781e+01 -9.321873474121093750e+01
-5.232464790344238281e+00 -1.612103881835937500e+02 2.577664566040039062e+01 -9.243894195556640625e+01
-5.204408645629882812e+00 -1.588938751220703125e+02 2.420042228698730469e+01 -9.165914154052734375e+01
-5.176352500915527344e+00 -1.565773620605468750e+02 2.262110328674316406e+01 -9.087934875488281250e+01
-5.148296356201171875e+00 -1.542608489990234375e+02 2.104203224182128906e+01 -9.009955596923828125e+01
-5.120240211486816406e+00 -1.519442749023437500e+02 1.946272659301757812e+01 -8.931974792480468750e+01
-5.092184066772460938e+00 -1.496242675781250000e+02 1.788708686828613281e+01 -8.853639221191406250e+01
-5.064127922058105469e+00 -1.473033752441406250e+02 1.631221389770507812e+01 -8.775228118896484375e+01
-5.036071777343750000e+00 -1.450507354736328125e+02 1.473721504211425781e+01 -8.696817779541015625e+01
-5.008015632629394531e+00 -1.429007720947265625e+02 1.316043090820312500e+01 -8.618407440185546875e+01
-4.979959964752197266e+00 -1.407508239746093750e+02 1.158354759216308594e+01 -8.539995574951171875e+01
-4.951903820037841797e+00 -1.386008300781250000e+02 1.000675582885742188e+01 -8.461586761474609375e+01
-4.923847675323486328e+00 -1.364509277343750000e+02 8.429859161376953125e+00 -8.383175659179687500e+01
-4.895791530609130859e+00 -1.343009185791015625e+02 7.005461692810058594e+00 -8.304764556884765625e+01
-4.867734909057617188e+00 -1.321494445800781250e+02 5.620918750762939453e+00 -8.226353454589843750e+01
-4.839679241180419922e+00 -1.299974060058593750e+02 4.236313819885253906e+00 -8.147942352294921875e+01
-4.811623096466064453e+00 -1.278353118896484375e+02 2.861797571182250977e+00 -8.068528747558593750e+01
-4.783566951751708984e+00 -1.256701507568359375e+02 1.494935512542724609e+00 -7.988811492919921875e+01
-4.755511760711669922e+00 -1.235799255371093750e+02 2.429599761962890625e-01 -7.909094238281250000e+01
-4.727455139160156250e+00 -1.215145034790039062e+02 -9.930725097656250000e-01 -7.829375457763671875e+01
-4.699398994445800781e+00 -1.194490966796875000e+02 -2.228987693786621094e+00 -7.749657440185546875e+01
-4.671342849731445312e+00 -1.173837432861328125e+02 -3.464970588684082031e+00 -7.669940185546875000e+01
-4.643286705017089844e+00 -1.153183288574218750e+02 -4.700947284698486328e+00 -7.590221405029296875e+01
-4.615230560302734375e+00 -1.132529754638671875e+02 -5.936869144439697266e+00 -7.510504150390625000e+01
-4.587174415588378906e+00 -1.111875686645507812e+02 -7.172846317291259766e+00 -7.430786132812500000e+01
-4.559118270874023438e+00 -1.091632690429687500e+02 -8.408847808837890625e+00 -7.351064300537109375e+01
-4.531062126159667969e+00 -1.071839141845703125e+02 -9.644018173217773438e+00 -7.271276855468750000e+01
-4.503005981445312500e+00 -1.052045516967773438e+02 -1.077098083496093750e+01 -7.191489410400390625e+01
-4.474949836730957031e+00 -1.032251892089843750e+02 -1.186040115356445312e+01 -7.111701965332031250e+01
-4.446893692016601562e+00 -1.012451019287109375e+02 -1.295110702514648438e+01 -7.031829833984375000e+01
-4.418837547302246094e+00 -9.926420593261718750e+01 -1.404142761230468750e+01 -6.951894378662109375e+01
-4.390781402587890625e+00 -9.728343200683593750e+01 -1.513144493103027344e+01 -6.871959686279296875e+01
-4.362725257873535156e+00 -9.530258941650390625e+01 -1.622098159790039062e+01 -6.792023468017578125e+01
-4.334669113159179688e+00 -9.332176971435546875e+01 -1.731048202514648438e+01 -6.712089538574218750e+01
-4.306612968444824219e+00 -9.139331817626953125e+01 -1.839990997314453125e+01 -6.632154846191406250e+01
-4.278556823730468750e+00 -8.949456787109375000e+01 -1.948945617675781250e+01 -6.552219390869140625e+01
-4.250500679016113281e+00 -8.759575653076171875e+01 -2.056804847717285156e+01 -6.472284698486328125e+01
-4.222444534301757812e+00 -8.569690704345703125e+01 -2.153157615661621094e+01 -6.392349624633789062e+01
-4.194388389587402344e+00 -8.379820251464843750e+01 -2.249510192871093750e+01 -6.312414932250976562e+01
-4.166332244873046875e+00 -8.189939117431640625e+01 -2.328356552124023438e+01 -6.232479476928710938e+01
-4.138276100158691406e+00 -8.003034973144531250e+01 -2.404645538330078125e+01 -6.152544784545898438e+01
-4.110219955444335938e+00 -7.828533935546875000e+01 -2.480673408508300781e+01 -6.072361373901367188e+01
-4.082164287567138672e+00 -7.666775512695312500e+01 -2.555506515502929688e+01 -5.990970230102539062e+01
-4.054108142852783203e+00 -7.511179351806640625e+01 -2.629326248168945312e+01 -5.908578109741210938e+01
-4.026051998138427734e+00 -7.354516601562500000e+01 -2.702091407775878906e+01 -5.825125503540039062e+01
-3.997995853424072266e+00 -7.197850036621093750e+01 -2.774276733398437500e+01 -5.741673660278320312e+01
-3.969939947128295898e+00 -7.041155242919921875e+01 -2.838159751892089844e+01 -5.656907653808593750e+01
-3.941883802413940430e+00 -6.883889770507812500e+01 -2.897858238220214844e+01 -5.571130752563476562e+01
-3.913827657699584961e+00 -6.725033569335937500e+01 -2.929221916198730469e+01 -5.483757400512695312e+01
-3.885771512985229492e+00 -6.566166687011718750e+01 -2.954171943664550781e+01 -5.396384048461914062e+01
-3.857715368270874023e+00 -6.407305145263671875e+01 -2.977274513244628906e+01 -5.309010314941406250e+01
-3.829659223556518555e+00 -6.253470993041992188e+01 -2.992091178894042969e+01 -5.221636199951171875e+01
-3.801603078842163086e+00 -6.102743911743164062e+01 -2.999352073669433594e+01 -5.134262847900390625e+01
-3.773546934127807617e+00 -5.951637649536132812e+01 -3.006606101989746094e+01 -5.046888732910156250e+01
-3.745491027832031250e+00 -5.801042175292968750e+01 -3.013867759704589844e+01 -4.959515762329101562e+01
-3.717434644699096680e+00 -5.669885253906250000e+01 -3.021111106872558594e+01 -4.872142410278320312e+01
-3.689378738403320312e+00 -5.538732528686523438e+01 -3.028354072570800781e+01 -4.784769058227539062e+01
-3.661322593688964844e+00 -5.407580566406250000e+01 -3.035585594177246094e+01 -4.697395324707031250e+01
-3.633266448974609375e+00 -5.276427078247070312e+01 -3.042815589904785156e+01 -4.610021209716796875e+01
-3.605210304260253906e+00 -5.145275115966796875e+01 -3.051225852966308594e+01 -4.522647857666015625e+01
-3.577154159545898438e+00 -5.014117050170898438e+01 -3.060487556457519531e+01 -4.435273361206054688e+01
-3.549098014831542969e+00 -4.882970428466796875e+01 -3.069750022888183594e+01 -4.347900390625000000e+01
-3.521041870117187500e+00 -4.751817703247070312e+01 -3.079006767272949219e+01 -4.260526657104492188e+01
-3.492985963821411133e+00 -4.620960998535156250e+01 -3.088558769226074219e+01 -4.173448562622070312e+01
-3.464929819107055664e+00 -4.490270996093750000e+01 -3.098293876647949219e+01 -4.086547851562500000e+01
-3.436873674392700195e+00 -4.359593963623046875e+01 -3.108021354675292969e+01 -3.999639511108398438e+01
-3.408817529678344727e+00 -4.228897476196289062e+01 -3.117749977111816406e+01 -3.912731933593750000e+01
-3.380761384963989258e+00 -4.098215103149414062e+01 -3.127471351623535156e+01 -3.825823211669921875e+01
-3.352705240249633789e+00 -3.967523574829101562e+01 -3.137199974060058594e+01 -3.738915634155273438e+01
-3.324649095535278320e+00 -3.836842727661132812e+01 -3.146045875549316406e+01 -3.652008056640625000e+01
-3.296593189239501953e+00 -3.705904006958007812e+01 -3.154696464538574219e+01 -3.565100479125976562e+01
-3.268537044525146484e+00 -3.574887847900390625e+01 -3.163353157043457031e+01 -3.478193283081054688e+01
-3.240480899810791016e+00 -3.444607543945312500e+01 -3.173166847229003906e+01 -3.392028045654296875e+01
-3.212424755096435547e+00 -3.314522552490234375e+01 -3.184945106506347656e+01 -3.306057357788085938e+01
-3.184368371963500977e+00 -3.255735397338867188e+01 -3.196722984313964844e+01 -3.220085906982421875e+01
-3.156312465667724609e+00 -3.213883972167968750e+01 -3.059733009338378906e+01 -3.134114265441894531e+01
-3.128256320953369141e+00 -3.172017097473144531e+01 -2.876012992858886719e+01 -3.048143196105957031e+01
-3.100200176239013672e+00 -3.130164909362792969e+01 -2.692291641235351562e+01 -2.962171363830566406e+01
-3.072144269943237305e+00 -3.088298988342285156e+01 -2.508578491210937500e+01 -2.876201438903808594e+01
-3.044088125228881836e+00 -3.046447944641113281e+01 -2.324857902526855469e+01 -2.790230369567871094e+01
-3.016031980514526367e+00 -2.999947166442871094e+01 -2.141143417358398438e+01 -2.704259109497070312e+01
-2.987975597381591797e+00 -2.943646812438964844e+01 -1.957422065734863281e+01 -2.618287086486816406e+01
-2.959919929504394531e+00 -2.887344169616699219e+01 -1.773708534240722656e+01 -2.532317161560058594e+01
-2.931864023208618164e+00 -2.831040191650390625e+01 -1.591012954711914062e+01 -2.446346282958984375e+01
-2.903807640075683594e+00 -2.775011253356933594e+01 -1.408686637878417969e+01 -2.360655975341796875e+01
-2.875751495361328125e+00 -2.720171546936035156e+01 -1.228306961059570312e+01 -2.276154327392578125e+01
-2.847695589065551758e+00 -2.665336799621582031e+01 -1.048146629333496094e+01 -2.191652679443359375e+01
-2.819639444351196289e+00 -2.610502243041992188e+01 -8.678442001342773438e+00 -2.107151412963867188e+01
-2.791583299636840820e+00 -2.553940582275390625e+01 -6.965248584747314453e+00 -2.022649192810058594e+01
-2.763527154922485352e+00 -2.493433189392089844e+01 -5.644219875335693359e+00 -1.938147926330566406e+01
-2.735470771789550781e+00 -2.428642272949218750e+01 -4.323657512664794922e+00 -1.853645706176757812e+01
-2.707414627075195312e+00 -2.366594505310058594e+01 -3.205475807189941406e+00 -1.771875953674316406e+01
-2.679358482360839844e+00 -2.308353042602539062e+01 -2.272666454315185547e+00 -1.693198776245117188e+01
-2.651302099227905273e+00 -2.253634834289550781e+01 -1.354743003845214844e+00 -1.615998458862304688e+01
-2.623246431350708008e+00 -2.199287414550781250e+01 -4.404063224792480469e-01 -1.539168548583984375e+01
-2.595190525054931641e+00 -2.148639869689941406e+01 4.369335174560546875e-01 -1.466038322448730469e+01
-2.567134141921997070e+00 -2.102159690856933594e+01 1.272425174713134766e+00 -1.397081184387207031e+01
-2.539077997207641602e+00 -2.058952713012695312e+01 2.075355529785156250e+00 -1.331391716003417969e+01
-2.511022090911865234e+00 -2.023204994201660156e+01 2.822160243988037109e+00 -1.271309280395507812e+01
-2.482965946197509766e+00 -1.990394020080566406e+01 3.554451227188110352e+00 -1.212677955627441406e+01
