-7.000000000000000000e+00 -3.110189208984375000e+02 9.152012634277343750e+01 -1.337424316406250000e+02
-6.971943855285644531e+00 -3.087707824707031250e+02 9.012121582031250000e+01 -1.330181579589843750e+02
-6.943887710571289062e+00 -3.065227050781250000e+02 8.872241210937500000e+01 -1.322938537597656250e+02
-6.915831565856933594e+00 -3.042738952636718750e+02 8.732418060302734375e+01 -1.315690002441406250e+02
-6.887775421142578125e+00 -3.020408020019531250e+02 8.592605590820312500e+01 -1.308438110351562500e+02
-6.859719753265380859e+00 -2.998086547851562500e+02 8.452832031250000000e+01 -1.301186523437500000e+02
-6.831663131713867188e+00 -2.975768127441406250e+02 8.313021850585937500e+01 -1.293934631347656250e+02
-6.803606986999511719e+00 -2.953445434570312500e+02 8.173229980468750000e+01 -1.286683044433593750e+02
-6.775551319122314453e+00 -2.931123046875000000e+02 8.033436584472656250e+01 -1.279431228637695312e+02
-6.747495174407958984e+00 -2.908799133300781250e+02 7.893670654296875000e+01 -1.272175827026367188e+02
-6.719439029693603516e+00 -2.886500244140625000e+02 7.753665161132812500e+01 -1.264946517944335938e+02
-6.691382884979248047e+00 -2.864202270507812500e+02 7.613635253906250000e+01 -1.257717514038085938e+02
-6.663326740264892578e+00 -2.841903686523437500e+02 7.473615264892578125e+01 -1.250488510131835938e+02
-6.635270595550537109e+00 -2.819604797363281250e+02 7.333604431152343750e+01 -1.243258590698242188e+02
-6.607214450836181641e+00 -2.797301025390625000e+02 7.193615722656250000e+01 -1.236025466918945312e+02
-6.579158306121826172e+00 -2.774998474121093750e+02 7.053636169433593750e+01 -1.228792495727539062e+02
-6.551102161407470703e+00 -2.752696838378906250e+02 6.913647460937500000e+01 -1.221559524536132812e+02
-6.523046016693115234e+00 -2.730409545898437500e+02 6.773680114746093750e+01 -1.214326324462890625e+02
-6.494989871978759766e+00 -2.708179321289062500e+02 6.633689880371093750e+01 -1.207093276977539062e+02
-6.466934204101562500e+00 -2.685950012207031250e+02 6.493710327148437500e+01 -1.199860305786132812e+02
-6.438877582550048828e+00 -2.663721618652343750e+02 6.353731155395507812e+01 -1.192627182006835938e+02
-6.410821437835693359e+00 -2.641491394042968750e+02 6.213741302490234375e+01 -1.185394210815429688e+02
-6.382764816284179688e+00 -2.619260864257812500e+02 6.073773956298828125e+01 -1.178161087036132812e+02
-6.354709148406982422e+00 -2.597031555175781250e+02 5.933784103393554688e+01 -1.170928115844726562e+02
-6.326653480529785156e+00 -2.574804687500000000e+02 5.793803024291992188e+01 -1.163695220947265625e+02
-6.298597335815429688e+00 -2.552574157714843750e+02 5.653812789916992188e+01 -1.156462173461914062e+02
-6.270541191101074219e+00 -2.530343627929687500e+02 5.513835525512695312e+01 -1.149228973388671875e+02
-6.242485046386718750e+00 -2.508115539550781250e+02 5.373854446411132812e+01 -1.141996154785156250e+02
-6.214428901672363281e+00 -2.485881347656250000e+02 5.234407424926757812e+01 -1.134757995605468750e+02
-6.186372756958007812e+00 -2.463607482910156250e+02 5.095609283447265625e+01 -1.127481384277343750e+02
-6.158317089080810547e+00 -2.441335449218750000e+02 4.956789398193359375e+01 -1.120204544067382812e+02
-6.130260467529296875e+00 -2.419062194824218750e+02 4.817990875244140625e+01 -1.112927780151367188e+02
