EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
120 2 20 [75] 160.0 5.0 0.4 0.905 0.722 3.966 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
121 2 20 [75] 160.0 15.0 0.05 0.947 0.813 3.999 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
122 2 20 [75] 160.0 15.0 0.2 0.938 0.807 4.003 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
123 2 20 [75] 160.0 15.0 0.4 0.935 0.79 3.979 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
124 2 20 [75] 160.0 20.0 0.05 0.946 0.833 4.022 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
125 2 20 [75] 160.0 20.0 0.2 0.948 0.827 4.014 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
126 2 20 [75] 160.0 20.0 0.4 0.944 0.807 3.99 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
127 2 20 [100] 160.0 5.0 0.05 0.914 0.745 4.001 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
128 2 20 [100] 160.0 5.0 0.2 0.911 0.723 3.95 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
129 2 20 [100] 160.0 5.0 0.4 0.906 0.713 3.953 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
130 2 20 [100] 160.0 15.0 0.05 0.941 0.818 4.037 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
131 2 20 [100] 160.0 15.0 0.2 0.938 0.803 4.01 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
132 2 20 [100] 160.0 15.0 0.4 0.93 0.776 3.977 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
133 2 20 [100] 160.0 20.0 0.05 0.948 0.83 3.994 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
134 2 20 [100] 160.0 20.0 0.2 0.946 0.824 4.036 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
135 2 20 [100] 160.0 20.0 0.4 0.934 0.79 4.011 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
136 2 30 [50] 160.0 5.0 0.05 0.92 0.751 4.005 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
137 2 30 [50] 160.0 5.0 0.2 0.916 0.746 3.995 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
138 2 30 [50] 160.0 5.0 0.4 0.913 0.735 4.063 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
139 2 30 [50] 160.0 15.0 0.05 0.95 0.82 4.018 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
140 2 30 [50] 160.0 15.0 0.2 0.947 0.808 3.984 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
141 2 30 [50] 160.0 15.0 0.4 0.94 0.813 4.047 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
142 2 30 [50] 160.0 20.0 0.05 0.947 0.844 4.064 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
