EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
120 2 20 [75] 160.0 5.0 0.4 0.839 0.79 0.079 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
121 2 20 [75] 160.0 15.0 0.05 0.88 0.931 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
122 2 20 [75] 160.0 15.0 0.2 0.863 0.88 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
123 2 20 [75] 160.0 15.0 0.4 0.884 0.862 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
124 2 20 [75] 160.0 20.0 0.05 0.899 0.96 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
125 2 20 [75] 160.0 20.0 0.2 0.857 0.92 0.084 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
126 2 20 [75] 160.0 20.0 0.4 0.871 0.895 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
127 2 20 [100] 160.0 5.0 0.05 0.871 0.813 0.077 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
128 2 20 [100] 160.0 5.0 0.2 0.829 0.789 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
129 2 20 [100] 160.0 5.0 0.4 0.834 0.78 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
130 2 20 [100] 160.0 15.0 0.05 0.89 0.908 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
131 2 20 [100] 160.0 15.0 0.2 0.865 0.902 0.082 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
132 2 20 [100] 160.0 15.0 0.4 0.852 0.835 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
133 2 20 [100] 160.0 20.0 0.05 0.891 0.913 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
134 2 20 [100] 160.0 20.0 0.2 0.87 0.889 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
135 2 20 [100] 160.0 20.0 0.4 0.844 0.863 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
136 2 30 [50] 160.0 5.0 0.05 0.855 0.881 0.085 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
137 2 30 [50] 160.0 5.0 0.2 0.845 0.881 0.087 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
138 2 30 [50] 160.0 5.0 0.4 0.854 0.814 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
139 2 30 [50] 160.0 15.0 0.05 0.882 0.944 0.085 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
140 2 30 [50] 160.0 15.0 0.2 0.868 0.967 0.085 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
141 2 30 [50] 160.0 15.0 0.4 0.893 0.935 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
142 2 30 [50] 160.0 20.0 0.05 0.89 0.965 0.086 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
143 2 30 [50] 160.0 20.0 0.2 0.893 0.986 0.085 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
144 2 30 [50] 160.0 20.0 0.4 0.877 0.927 0.084 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
145 2 30 [75] 160.0 5.0 0.05 0.84 0.848 0.084 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
146 2 30 [75] 160.0 5.0 0.2 0.86 0.821 0.077 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
147 2 30 [75] 160.0 5.0 0.4 0.838 0.779 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
148 2 30 [75] 160.0 15.0 0.05 0.879 0.936 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
149 2 30 [75] 160.0 15.0 0.2 0.889 0.899 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
150 2 30 [75] 160.0 15.0 0.4 0.873 0.867 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
151 2 30 [75] 160.0 20.0 0.05 0.888 0.941 0.088 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
152 2 30 [75] 160.0 20.0 0.2 0.879 0.946 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
153 2 30 [75] 160.0 20.0 0.4 0.86 0.898 0.086 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
154 2 30 [100] 160.0 5.0 0.05 0.857 0.823 0.083 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
155 2 30 [100] 160.0 5.0 0.2 0.845 0.784 0.078 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
156 2 30 [100] 160.0 5.0 0.4 0.816 0.739 0.078 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
157 2 30 [100] 160.0 15.0 0.05 0.879 0.898 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
158 2 30 [100] 160.0 15.0 0.2 0.855 0.884 0.082 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
159 2 30 [100] 160.0 15.0 0.4 0.855 0.829 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
160 2 30 [100] 160.0 20.0 0.05 0.876 0.92 0.082 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
161 2 30 [100] 160.0 20.0 0.2 0.888 0.905 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
162 2 30 [100] 160.0 20.0 0.4 0.86 0.852 0.078 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
163 3 10 [50] 160.0 5.0 0.05 0.859 0.851 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
164 3 10 [50] 160.0 5.0 0.2 0.84 0.864 0.085 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
165 3 10 [50] 160.0 5.0 0.4 0.844 0.818 0.08 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
166 3 10 [50] 160.0 15.0 0.05 0.887 0.947 0.084 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
167 3 10 [50] 160.0 15.0 0.2 0.896 0.949 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
168 3 10 [50] 160.0 15.0 0.4 0.887 0.915 0.08 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
169 3 10 [50] 160.0 20.0 0.05 0.896 1.033 0.087 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
170 3 10 [50] 160.0 20.0 0.2 0.906 0.994 0.086 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
171 3 10 [50] 160.0 20.0 0.4 0.899 0.914 0.081 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
172 3 10 [75] 160.0 5.0 0.05 0.852 0.842 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
